filename,Classes,Labels,BM,baseline,baseline_60640,lora_97286,baseline_97286,lora_44971,baseline_97286_1,baseline_44971,lora_44971_1,lora_44971_2,lora_44971_3,Q_lora_87884,lora_13545,lora_74843,lora_96996,baseline_46636,baseline_39021,lora_28050,Q_lora_46984,lora_plus_47330
0842353.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1302786.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1287650.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
0067670.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1304093.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
0800636.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1376551.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
0331433.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1730979.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1357956.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1114210.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1338266.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
0440696.jpg,ERJ 145,69,,,,,,,,,,,,,,,,,,,,
1378765.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1753489.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1736103.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
0985695.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2091945.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1834825.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1169797.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
0758132.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2205702.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
0993510.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1043777.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1476103.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1387200.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1605154.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1420606.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1602123.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1714826.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1471734.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1539360.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2123927.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1068361.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1686428.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1599938.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1807123.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1834788.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1429177.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1312876.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1204185.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
0794898.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1560946.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
1535182.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2180061.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2020515.jpg,Embraer Legacy 600,70,,,,,,,,,,,,,,,,,,,,
2258768.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1660305.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1940255.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1349341.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
2185361.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1556013.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1303850.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1499561.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1496924.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
2136384.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1658293.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
0876574.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1981388.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1946038.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1328044.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1251381.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1707110.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1576113.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1254962.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1373009.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1299226.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
2157819.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1499821.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1754077.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1351641.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1639456.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1952462.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1443070.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1245051.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
0877089.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1564429.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1966169.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
1085159.jpg,Eurofighter Typhoon,71,,,,,,,,,,,,,,,,,,,,
0735402.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1307230.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1223924.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1564426.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
0934121.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1499817.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
0736498.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2136394.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2118954.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2147025.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2243568.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1754078.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1596393.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1601715.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2114079.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2145444.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1588718.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1196995.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1123669.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1364706.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1259625.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1223797.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1476963.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1706712.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1463710.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1613947.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2123710.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1592597.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2114113.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1922017.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
2123565.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1552593.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
0737605.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1588720.jpg,F-16A/B,72,,,,,,,,,,,,,,,,,,,,
1987430.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1725766.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1987891.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1927269.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1379035.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
0874281.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1351642.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1401767.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1842075.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1416499.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1418311.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1093671.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1889550.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1377656.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1378673.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1596391.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
2132115.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1119461.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1254668.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1113294.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1807128.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
0871496.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1082464.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1230192.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1254669.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1596392.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1283304.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
0440195.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1592610.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1736210.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1115087.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
0896698.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
1601716.jpg,F/A-18,73,,,,,,,,,,,,,,,,,,,,
2057965.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1385076.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1198138.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0154349.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2044258.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1795562.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1943176.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0990061.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1154703.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1311585.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2139321.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1412287.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1846142.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1560576.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1906084.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1795170.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2036174.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0468262.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0781154.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2097519.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2090707.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
2119147.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1013061.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0547519.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1296886.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0081864.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
0848170.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1864276.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1194597.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1355436.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1931136.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1907482.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1824515.jpg,Falcon 2000,74,,,,,,,,,,,,,,,,,,,,
1344015.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0716336.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0085358.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
2173877.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1256114.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
2057396.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1062485.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1518449.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0384439.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1231578.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1031647.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
2033054.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1774329.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1154960.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1878591.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1792325.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1291351.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1726555.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1582906.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0753075.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1550113.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0233772.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1677382.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0677164.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1187247.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1707576.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1900832.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0550418.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
0299620.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1611166.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
2137164.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1857537.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1062012.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1395373.jpg,Falcon 900,75,,,,,,,,,,,,,,,,,,,,
1133688.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0854311.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1611222.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1979428.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0900486.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1745719.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1146230.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1647702.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1220713.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0912143.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0136160.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1453506.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1934728.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0907347.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0958618.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0399871.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0485243.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0074517.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1115404.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0143377.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1772714.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1538518.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
2031390.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0716371.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
2243788.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1383360.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0182735.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1012153.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1014414.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0167074.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
1256682.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0675672.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0890795.jpg,Fokker 100,76,,,,,,,,,,,,,,,,,,,,
0618968.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0069769.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1386629.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1383407.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0337282.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1117692.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0467550.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
2253229.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
2259847.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1260869.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1290983.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1298772.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0953561.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1036870.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1519453.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0127633.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1958825.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1756560.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1124999.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1099957.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0066425.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1132238.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1200336.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0062695.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1261342.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0812097.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1426513.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1562161.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0927837.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0134595.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
2106315.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0454779.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
1879896.jpg,Fokker 50,77,,,,,,,,,,,,,,,,,,,,
0845910.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
2189987.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1704824.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1299601.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0418567.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1204183.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1681635.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1379781.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1044385.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1385519.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0842533.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1190655.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1240934.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1521758.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0467450.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1772014.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0192624.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1626921.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1558572.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1361692.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1540816.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0136150.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1789443.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1329309.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0989702.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0394154.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1893205.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1296002.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1521075.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0872249.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
2209492.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
1148895.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0792288.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0525838.jpg,Fokker 70,78,,,,,,,,,,,,,,,,,,,,
0518626.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1527708.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1315041.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1542797.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2226825.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1276405.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2130585.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0782933.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1048552.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1409998.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2101652.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0298506.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1303402.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1004738.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1430003.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0774288.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0422687.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0318594.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2168375.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2188615.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1233588.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1028093.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1051497.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1468794.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0864334.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2127999.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1276526.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
0440955.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1003022.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1311582.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
2206143.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1800217.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1173944.jpg,Global Express,79,,,,,,,,,,,,,,,,,,,,
1449103.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
2245399.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1276727.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1833904.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1345040.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
0851156.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
2088351.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1943356.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1195689.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1311421.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
2170301.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1100739.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1498679.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1054081.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1093824.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1092415.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
0977899.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1410102.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1410104.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
1111016.jpg,Gulfstream IV,80,,,,,,,,,,,,,,,,,,,,
